date,PMI,CPI,UNEMPLOYMENT,Spread,Commodity_Index,Libor,Interest_Rates,Philly_Fed
2019-04-01,55.3,1.9,3.8,11.763,494.58,2.49338,2.5,13.7
2019-04-02,55.3,1.9,3.8,5.385,493.65,2.47938,2.5,13.7
2019-04-03,55.3,1.9,3.8,9.626,494.62,2.47713,2.5,13.7
2019-04-04,55.3,1.9,3.8,8.745,494.39,2.4735,2.5,13.7
2019-04-05,55.3,1.9,3.8,6.817,491.0,2.47163,2.5,13.7
2019-04-08,55.3,1.9,3.8,10.283,491.47,2.48125,2.5,13.7
2019-04-09,55.3,1.9,3.8,8.052,491.13,2.484,2.5,13.7
2019-04-10,55.3,1.9,3.8,4.75,490.75,2.482,2.5,13.7
2019-04-11,55.3,1.9,3.8,6.95,489.81,2.47263,2.5,13.7
2019-04-12,55.3,1.9,3.8,13.557,491.66,2.47738,2.5,13.7
2019-04-15,55.3,1.9,3.8,14.541,490.48,2.47388,2.5,13.7
2019-04-16,55.3,1.9,3.8,16.513,490.56,2.47975,2.5,13.7
2019-04-17,55.3,1.9,3.8,15.863,491.4,2.48738,2.5,13.7
2019-04-18,55.3,1.9,3.8,14.286,489.27,2.48088,2.5,13.7
2019-04-19,55.3,1.9,3.8,14.286,489.27,2.48088,2.5,13.7
2019-04-22,55.3,1.9,3.8,15.653,489.1,2.48088,2.5,13.7
2019-04-23,55.3,1.9,3.8,12.435,488.67,2.47663,2.5,13.7
2019-04-24,55.3,1.9,3.8,9.56,487.59,2.48338,2.5,13.7
2019-04-25,55.3,1.9,3.8,11.013,488.1,2.4785,2.5,13.7
2019-04-26,55.3,1.9,3.8,8.148,489.76,2.48313,2.5,13.7
2019-04-29,55.3,1.9,3.8,11.116,487.48,2.48588,2.5,13.7
2019-04-30,52.8,2.0,3.6,7.651,488.06,2.4805,2.5,8.5
2019-05-01,52.8,2.0,3.6,8.254,484.17,2.48325,2.5,8.5
2019-05-02,52.8,2.0,3.6,11.385,481.62,2.46713,2.5,8.5
2019-05-03,52.8,2.0,3.6,9.802,482.81,2.46663,2.5,8.5
2019-05-06,52.8,2.0,3.6,5.2620000000000005,481.82,2.46663,2.5,8.5
2019-05-07,52.8,2.0,3.6,3.906,480.42,2.4627499999999998,2.5,8.5
2019-05-08,52.8,2.0,3.6,5.329,475.07,2.45138,2.5,8.5
2019-05-09,52.8,2.0,3.6,1.7349999999999999,473.08,2.45338,2.5,8.5
2019-05-10,52.8,2.0,3.6,4.273,467.73,2.449,2.5,8.5
2019-05-13,52.8,2.0,3.6,-0.74,464.28,2.43963,2.5,8.5
2019-05-14,52.8,2.0,3.6,1.332,465.95,2.43763,2.5,8.5
2019-05-15,52.8,2.0,3.6,-2.878,468.29,2.43238,2.5,8.5
2019-05-16,52.8,2.0,3.6,0.284,468.87,2.44063,2.5,8.5
2019-05-17,52.8,2.0,3.6,0.746,467.98,2.44188,2.5,8.5
2019-05-20,52.8,2.0,3.6,4.012,468.32,2.436,2.5,8.5
2019-05-21,52.8,2.0,3.6,4.807,468.07,2.42963,2.5,8.5
2019-05-22,52.8,2.0,3.6,1.338,466.91,2.437,2.5,8.5
2019-05-23,52.8,2.0,3.6,-3.972,466.83,2.42975,2.5,8.5
2019-05-24,52.8,2.0,3.6,-1.948,467.97,2.42813,2.5,8.5
2019-05-27,52.8,2.0,3.6,-1.948,467.97,2.42813,2.5,8.5
2019-05-28,52.8,2.0,3.6,-8.404,470.46,2.42938,2.5,8.5
2019-05-29,52.8,2.0,3.6,-9.279,467.96,2.4385,2.5,8.5
2019-05-30,52.8,2.0,3.6,-15.78,468.35,2.44,2.5,8.5
2019-05-31,52.1,1.8,3.6,-21.867,467.01,2.4305,2.5,16.6
2019-06-03,52.1,1.8,3.6,-26.097,468.09,2.42988,2.5,16.6
2019-06-04,52.1,1.8,3.6,-21.994,467.86,2.42088,2.5,16.6
2019-06-05,52.1,1.8,3.6,-20.951999999999998,467.21,2.4185,2.5,16.6
2019-06-06,52.1,1.8,3.6,-19.332,467.63,2.41163,2.5,16.6
2019-06-07,52.1,1.8,3.6,-19.595,456.9,2.41213,2.5,16.6
2019-06-10,52.1,1.8,3.6,-12.839,457.6,2.41338,2.5,16.6
2019-06-11,52.1,1.8,3.6,-11.29,457.72,2.41063,2.5,16.6
2019-06-12,52.1,1.8,3.6,-9.948,458.15,2.40113,2.5,16.6
2019-06-13,52.1,1.8,3.6,-8.95,457.86,2.39425,2.5,16.6
2019-06-14,52.1,1.8,3.6,-9.547,456.25,2.38175,2.5,16.6
2019-06-17,52.1,1.8,3.6,-9.182,455.97,2.39025,2.5,16.6
2019-06-18,52.1,1.8,3.6,-16.15,456.45,2.38288,2.5,16.6
2019-06-19,52.1,1.8,3.6,-14.621,456.2,2.38338,2.5,16.6
2019-06-20,52.1,1.8,3.6,-10.762,455.5,2.40363,2.5,16.6
2019-06-21,52.1,1.8,3.6,-6.111,454.59,2.40438,2.5,16.6
2019-06-24,52.1,1.8,3.6,-9.813,455.46,2.40175,2.5,16.6
2019-06-25,52.1,1.8,3.6,-14.1,456.78,2.40413,2.5,16.6
2019-06-26,52.1,1.8,3.6,-10.214,456.03,2.40238,2.5,16.6
2019-06-27,52.1,1.8,3.6,-12.971,454.66,2.40238,2.5,16.6
2019-06-28,52.1,1.8,3.6,-9.457,455.22,2.398,2.5,16.6
2019-07-01,51.7,1.6,3.7,-9.356,454.68,2.38775,2.5,0.3
2019-07-02,51.7,1.6,3.7,-22.135,450.97,2.3795,2.5,0.3
2019-07-03,51.7,1.6,3.7,-25.814,452.72,2.36,2.5,0.3
2019-07-04,51.7,1.6,3.7,-25.814,452.72,2.36413,2.5,0.3
2019-07-05,51.7,1.6,3.7,-18.912,451.03,2.3665,2.5,0.3
2019-07-08,51.7,1.6,3.7,-18.807,450.43,2.37938,2.5,0.3
2019-07-09,51.7,1.6,3.7,-18.604,446.42,2.36863,2.5,0.3
2019-07-10,51.7,1.6,3.7,-11.769,448.08,2.36913,2.5,0.3
2019-07-11,51.7,1.6,3.7,-0.514,448.7,2.325,2.5,0.3
2019-07-12,51.7,1.6,3.7,-1.556,448.55,2.332,2.5,0.3
2019-07-15,51.7,1.6,3.7,-4.864,449.67,2.31413,2.5,0.3
2019-07-16,51.7,1.6,3.7,-4.908,448.92,2.30038,2.5,0.3
2019-07-17,51.7,1.6,3.7,-7.818,448.94,2.29788,2.5,0.3
2019-07-18,51.7,1.6,3.7,-0.907,448.18,2.2715,2.5,0.3
2019-07-19,51.7,1.6,3.7,-1.625,449.58,2.26113,2.5,0.3
2019-07-22,51.7,1.6,3.7,-3.003,449.37,2.26913,2.5,0.3
2019-07-23,51.7,1.6,3.7,2.967,449.09,2.266,2.5,0.3
2019-07-24,51.7,1.6,3.7,-5.481,450.75,2.26175,2.5,0.3
2019-07-25,51.7,1.6,3.7,-2.417,450.17,2.24113,2.5,0.3
2019-07-26,51.7,1.6,3.7,-4.99,449.59,2.237,2.5,0.3
2019-07-29,51.7,1.6,3.7,-4.225,450.29,2.23438,2.5,0.3
2019-07-30,51.7,1.6,3.7,-1.663,447.46,2.22975,2.5,0.3
