,Date,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,DAYS_TO_MTY_TDY,DAYS_TO_NEXT_COUPON,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,VOLATILITY_360D,VOLATILITY_90D,VOLATILITY_30D,"('EK882203@BMRK Corp', 'PX_LAST')"
354,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
355,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
356,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
357,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
358,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
359,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
360,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
361,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
362,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
363,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
364,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
365,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
366,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
367,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
368,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
369,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
370,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
371,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
372,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
373,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
374,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
375,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
376,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
377,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
378,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
379,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
380,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
381,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
382,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
383,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
384,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
385,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
386,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
387,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
388,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
389,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
390,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
391,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
392,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
393,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
394,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
395,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
396,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
397,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
398,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
399,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
400,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
401,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
402,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
403,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
404,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
405,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
406,,BB+,0.0,,0.0,Ba2,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
407,,BB+,0.0,,0.0,Ba1,1.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
408,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
409,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
410,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
411,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
412,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
413,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
414,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
415,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
416,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
417,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
418,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
419,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
420,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
421,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
422,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
423,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
424,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
425,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
426,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
427,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
428,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
429,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
430,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
431,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
432,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
433,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
434,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
435,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
436,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
437,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
438,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
439,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
440,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
441,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
442,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
443,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
444,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
445,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
446,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
447,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
448,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
449,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
450,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
451,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
452,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
453,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
454,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
455,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
456,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
457,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
458,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
459,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
460,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
461,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
462,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
463,,BB+,0.0,,0.0,Ba1,0.0,168.17094017094016,1.2277757943591574,1.948,4.4556267154620315,19.65096338141834,9.806544556493106,980.0,63.0,N,Sr Unsecured,FIXED,2.0,4.708892822265625,4.309319496154785,4.646617412567139,
