,Date,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,DAYS_TO_MTY_TDY,DAYS_TO_NEXT_COUPON,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,VOLATILITY_360D,VOLATILITY_90D,VOLATILITY_30D,"('LW920639@BMRK Corp', 'PX_LAST')"
583,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
584,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
585,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
586,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
587,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
588,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
589,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
590,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
591,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
592,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
593,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
594,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
595,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
596,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
597,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
598,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
599,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
600,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
601,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
602,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
603,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
604,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
605,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
606,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
607,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
608,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
609,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
610,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
611,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
612,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
613,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
614,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
615,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
616,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
617,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
618,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
619,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
620,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
621,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
622,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
623,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
624,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
625,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
626,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
627,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
628,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
629,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
630,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
631,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
632,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
633,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
634,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
635,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
636,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
637,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
638,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
639,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
640,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
641,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
642,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
643,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
644,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
645,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
646,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
647,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
648,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
649,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
650,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
651,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
652,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
653,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
654,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
655,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
656,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
657,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
658,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
659,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
660,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
661,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
662,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
663,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
664,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
665,,BB-,0.0,BB,0.0,,0.0,95.63987078369026,2.542504782009879,32.46,7.948354314649718,19.89140983709087,22.97768038810359,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
666,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
667,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
668,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
669,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
670,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
671,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
672,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
673,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
674,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
675,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
676,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
677,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
678,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
679,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
680,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
681,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
682,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
683,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
684,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
685,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
686,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
687,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
688,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
689,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
690,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
691,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
692,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
693,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
694,,BB-,0.0,BB,0.0,,0.0,78.99056793060801,2.1255837705180793,27.44,6.137084537877216,14.669036220507948,18.000303603384307,710.0,158.0,Y,Sr Unsecured,FIXED,2.0,3.528411388397217,2.5721306800842285,2.34228253364563,
