date,PX_LAST
2018-07-24,100.186
2018-07-25,100.098
2018-07-26,100.141
2018-07-27,100.16
2018-07-30,100.138
2018-07-31,100.066
2018-08-01,100.052
2018-08-02,100.093
2018-08-03,100.094
2018-08-06,100.109
2018-08-07,100.049
2018-08-08,100.081
2018-08-09,99.992
2018-08-10,100.061
2018-08-13,99.961
2018-08-14,99.946
2018-08-15,99.994
2018-08-16,99.929
2018-08-17,99.999
2018-08-20,100.09
2018-08-21,100.056
2018-08-22,100.039
2018-08-23,100.018
2018-08-24,100.033
2018-08-27,99.962
2018-08-28,99.985
2018-08-29,100.053
2018-08-30,100.039
2018-08-31,100.08
2018-09-04,99.996
2018-09-05,100.003
2018-09-06,99.972
2018-09-07,99.918
2018-09-10,99.906
2018-09-11,99.809
2018-09-12,99.825
2018-09-13,99.9
2018-09-14,99.841
2018-09-17,99.883
2018-09-18,99.832
2018-09-19,99.891
2018-09-20,99.847
2018-09-21,99.933
2018-09-24,99.906
2018-09-25,99.851
2018-09-26,99.912
2018-09-27,99.915
2018-09-28,99.911
2018-10-01,99.899
2018-10-02,99.958
2018-10-03,99.832
2018-10-04,99.783
2018-10-05,99.807
2018-10-09,99.753
2018-10-10,99.872
2018-10-11,99.691
2018-10-12,99.737
2018-10-15,99.72
2018-10-16,99.725
2018-10-17,99.601
2018-10-18,99.672
2018-10-19,99.639
2018-10-22,99.656
2018-10-23,99.578
2018-10-24,99.795
2018-10-25,99.734
2018-10-26,99.685
2018-10-29,99.818
2018-10-30,99.752
2018-10-31,99.762
2018-11-01,99.799
2018-11-02,99.674
2018-11-05,99.677
2018-11-06,99.653
2018-11-07,99.658
2018-11-08,99.64
2018-11-09,99.742
2018-11-13,99.694
2018-11-14,99.624
2018-11-15,99.55
2018-11-16,99.716
2018-11-19,99.666
2018-11-20,99.603
2018-11-21,99.611
2018-11-23,99.459
2018-11-26,99.496
2018-11-27,99.461
2018-11-28,99.48
2018-11-29,99.506
2018-11-30,99.495
2018-12-03,99.523
2018-12-04,99.517
2018-12-06,99.23
2018-12-07,99.354
2018-12-10,99.262
2018-12-11,99.222
2018-12-12,99.209
2018-12-13,99.313
2018-12-14,99.377
2018-12-17,99.408
2018-12-18,99.464
2018-12-19,99.368
2018-12-20,99.321
2018-12-21,99.406
2018-12-24,99.47
2018-12-26,99.321
2018-12-27,99.371
2018-12-28,99.468
2018-12-31,99.425
2019-01-02,99.39
2019-01-03,99.493
2019-01-04,99.444
2019-01-07,99.462
2019-01-08,99.475
2019-01-09,99.713
2019-01-10,99.7
2019-01-11,99.72
2019-01-14,99.815
2019-01-15,99.784
2019-01-16,99.798
2019-01-17,99.732
2019-01-18,99.818
2019-01-22,99.93
2019-01-23,99.977
2019-01-24,100.101
2019-01-25,100.021
2019-01-28,100.137
2019-01-29,100.197
2019-01-30,100.35
2019-01-31,100.391
2019-02-01,100.244
2019-02-04,100.295
2019-02-05,100.355
2019-02-06,100.371
2019-02-07,100.441
2019-02-08,100.367
2019-02-11,100.406
2019-02-12,100.368
2019-02-13,100.391
2019-02-14,100.443
2019-02-15,100.47
2019-02-19,100.509
2019-02-20,100.508
2019-02-21,100.504
2019-02-22,100.584
2019-02-25,100.577
2019-02-26,100.579
2019-02-27,100.57
2019-02-28,100.556
2019-03-01,100.576
2019-03-04,100.652
2019-03-05,100.615
2019-03-06,100.668
2019-03-07,100.676
2019-03-08,100.615
2019-03-11,100.562
2019-03-12,100.697
2019-03-13,100.665
2019-03-14,100.668
2019-03-15,100.711
2019-03-18,100.674
2019-03-19,100.681
2019-03-20,100.773
2019-03-21,100.793
2019-03-22,100.928
2019-03-25,100.875
2019-03-26,100.928
2019-03-27,100.947
2019-03-28,100.81
2019-03-29,100.914
2019-04-01,100.941
2019-04-02,100.915
2019-04-03,100.954
2019-04-04,100.942
2019-04-05,100.962
2019-04-08,101.002
2019-04-09,101.103
2019-04-10,101.097
2019-04-11,101.026
2019-04-12,101.034
2019-04-15,101.067
2019-04-16,101.028
2019-04-17,101.055
2019-04-18,101.036
2019-04-22,101.042
2019-04-23,101.054
2019-04-24,101.1
2019-04-25,101.063
2019-04-26,101.132
2019-04-29,101.108
2019-04-30,101.135
2019-05-01,101.061
2019-05-02,100.989
2019-05-03,101.108
2019-05-06,101.104
2019-05-07,101.072
2019-05-08,101.008
2019-05-09,101.064
2019-05-10,101.051
2019-05-13,101.08
2019-05-14,101.069
2019-05-15,101.161
2019-05-16,101.126
2019-05-17,101.122
2019-05-20,101.045
2019-05-21,101.131
2019-05-22,101.196
2019-05-23,101.198
2019-05-24,101.155
2019-05-28,101.265
2019-05-29,101.198
2019-05-30,101.284
2019-05-31,101.383
2019-06-03,101.357
2019-06-04,101.249
2019-06-05,101.275
2019-06-06,101.265
2019-06-07,101.377
2019-06-10,101.354
2019-06-11,101.42
2019-06-12,101.434
2019-06-13,101.446
2019-06-14,101.395
2019-06-17,101.39
2019-06-18,101.385
2019-06-19,101.726
2019-06-20,101.6
2019-06-21,101.775
2019-06-24,101.735
2019-06-25,101.773
2019-06-26,101.688
2019-06-27,101.72
2019-06-28,101.698
2019-07-01,101.716
2019-07-02,101.787
2019-07-03,101.768
2019-07-05,101.663
2019-07-08,101.692
2019-07-09,101.695
2019-07-10,101.82
2019-07-11,101.692
2019-07-12,101.85
2019-07-15,101.825
2019-07-16,101.812
2019-07-17,101.891
2019-07-18,101.888
2019-07-19,101.806
2019-07-22,101.798
2019-07-23,101.73
2019-07-24,101.772
2019-07-25,101.761
2019-07-26,101.813
2019-07-29,101.78
2019-07-30,101.803
