date,PX_LAST
2018-11-23,96.537
2018-11-26,96.416
2018-11-27,96.416
2018-11-28,96.469
2018-11-29,96.428
2018-11-30,96.573
2018-12-03,96.771
2018-12-04,96.905
2018-12-06,97.162
2018-12-07,97.259
2018-12-10,97.137
2018-12-11,96.55
2018-12-12,96.483
2018-12-13,96.325
2018-12-14,96.628
2018-12-17,96.269
2018-12-18,96.318
2018-12-19,96.111
2018-12-20,96.131
2018-12-21,96.104
2018-12-24,96.28
2018-12-26,96.145
2018-12-27,96.285
2018-12-28,96.293
2018-12-31,96.321
2019-01-02,96.325
2019-01-03,96.429
2019-01-04,96.081
2019-01-07,96.233
2019-01-08,96.302
2019-01-09,96.549
2019-01-10,96.343
2019-01-11,96.448
2019-01-14,96.412
2019-01-15,96.395
2019-01-16,96.517
2019-01-17,96.355
2019-01-18,96.428
2019-01-22,96.652
2019-01-23,96.764
2019-01-24,97.108
2019-01-25,97.313
2019-01-28,97.539
2019-01-29,97.41
2019-01-30,97.748
2019-01-31,97.659
2019-02-01,97.713
2019-02-04,97.616
2019-02-05,97.616
2019-02-06,97.635
2019-02-07,97.565
2019-02-08,97.619
2019-02-11,97.904
2019-02-12,98.336
2019-02-13,97.888
2019-02-14,97.946
2019-02-15,97.927
2019-02-19,98.234
2019-02-20,98.115
2019-02-21,98.116
2019-02-22,98.161
2019-02-25,98.153
2019-02-26,98.213
2019-02-27,97.889
2019-02-28,97.942
2019-03-01,98.023
2019-03-04,98.202
2019-03-05,98.236
2019-03-06,98.387
2019-03-07,98.373
2019-03-08,98.17
2019-03-11,98.125
2019-03-12,98.271
2019-03-13,98.185
2019-03-14,98.386
2019-03-15,98.347
2019-03-18,98.428
2019-03-19,98.33
2019-03-20,98.682
2019-03-21,98.545
2019-03-22,98.838
2019-03-25,98.859
2019-03-26,98.947
2019-03-27,98.776
2019-03-28,98.73
2019-03-29,98.965
2019-04-01,98.931
2019-04-02,98.674
2019-04-03,98.689
2019-04-04,98.683
2019-04-05,98.932
2019-04-08,98.705
2019-04-09,98.681
2019-04-10,98.61
2019-04-11,98.513
2019-04-12,98.693
2019-04-15,98.642
2019-04-16,98.512
2019-04-17,98.801
2019-04-18,98.824
2019-04-22,98.728
2019-04-23,98.763
2019-04-24,98.746
2019-04-25,98.72
2019-04-26,98.94
2019-04-29,98.678
2019-04-30,98.893
2019-05-01,98.781
2019-05-02,98.781
2019-05-03,98.889
2019-05-06,98.774
2019-05-07,98.782
2019-05-08,98.701
2019-05-09,98.641
2019-05-10,98.652
2019-05-13,98.515
2019-05-14,98.105
2019-05-15,98.259
2019-05-16,98.322
2019-05-17,98.247
2019-05-20,98.192
2019-05-21,98.344
2019-05-22,98.412
2019-05-23,98.466
2019-05-24,98.411
2019-05-28,98.447
2019-05-29,98.292
2019-05-30,98.517
2019-05-31,98.488
2019-06-03,98.488
2019-06-04,98.386
2019-06-05,98.41
2019-06-06,98.333
2019-06-07,98.48
2019-06-10,98.511
2019-06-11,98.496
2019-06-12,98.594
2019-06-13,98.652
2019-06-14,98.636
2019-06-17,98.767
2019-06-18,98.511
2019-06-19,99.094
2019-06-20,98.686
2019-06-21,98.767
2019-06-24,99.131
2019-06-25,99.11
2019-06-26,98.922
2019-06-27,99.088
2019-06-28,99.097
2019-07-01,99.273
2019-07-02,99.19
2019-07-03,99.271
2019-07-05,99.387
2019-07-08,99.426
2019-07-09,99.283
2019-07-10,99.59
2019-07-11,99.521
2019-07-12,99.674
2019-07-15,99.554
2019-07-16,99.825
2019-07-17,99.81
2019-07-18,99.548
2019-07-19,99.456
2019-07-22,99.522
2019-07-23,99.606
2019-07-24,99.554
2019-07-25,99.688
2019-07-26,99.804
2019-07-29,99.893
2019-07-30,99.713
