date,BB_COMPOSITE,RTG_COMPOSITE_CHANGE,RTG_SP,RTG_SP_CHANGE,RTG_FITCH,RTG_FITCH_CHANGE,RTG_MOODY,RTG_MOODY_CHANGE,TOT_DEBT_TO_TOT_EQY,CUR_RATIO,IS_EPS,RETURN_ON_ASSET,RETURN_COM_EQY,EBITDA_TO_REVENUE,ISSUE_DT,MATURITY,CALLABLE,NORMALIZED_PAYMENT_RANK,CPN_TYP,CPN_FREQ,PX_LAST
2017-08-28,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.619
2017-08-29,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.72
2017-08-30,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.666
2017-08-31,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.69
2017-09-01,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.582
2017-09-05,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.84
2017-09-06,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.693
2017-09-07,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.848
2017-09-08,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.83
2017-09-11,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.732
2017-09-12,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.49
2017-09-13,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.421
2017-09-14,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.351
2017-09-15,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.234
2017-09-18,BB-,0.0,BB-,0.0,BB,0.0,,0.0,,,,,,,2016-10-06,2021-10-06,Y,Sr Unsecured,FIXED,2,101.859
